DATE,FBE,BTCDR,CRYPT,FBEDR,FFL,TBE
13/4/2016,1.43,0.000922683,,-0.006993007,0.00591716,0
14/4/2016,1.42,0.01319329,,0,0,0
15/4/2016,1.42,0.001556715,,-0.002347418,0.005882353,0.002136752
16/4/2016,1.416666667,-0.00732308,,-0.002352942,0.005847953,0.002132197
17/4/2016,1.413333333,0.002932586,,-0.00235849,0.005813953,0.002127659
18/4/2016,1.41,0.016409931,,0.035460993,0.005780347,0.01910828
19/4/2016,1.46,0.013350844,,0.020547945,0.005747126,0.0125
20/4/2016,1.49,0.017984992,,0.046979866,-0.017142857,0.012345679
21/4/2016,1.56,-0.00809248,,0,0,0
22/4/2016,1.56,0.010043306,,0,0.003875969,0.00203252
23/4/2016,1.56,0.01892275,,0,0.003861003,0.002028398
24/4/2016,1.56,0.007923011,,0,0.003846154,0.002024291
25/4/2016,1.56,0.008388529,,0,0.022988506,0.012121212
26/4/2016,1.56,-0.047282571,,0.006410256,0.005617978,0.005988024
27/4/2016,1.57,0.011082241,,0.025477707,0.022346369,0.023809524
28/4/2016,1.61,0.013737708,,-0.00621118,-0.005464481,-0.005813953
29/4/2016,1.6,-0.015381405,,-0.004166667,-0.007326007,-0.005847953
30/4/2016,1.593333333,0.007719372,,-0.0041841,-0.007380074,-0.005882353
1/5/16,1.586666667,-0.015683566,,-0.004201681,-0.007434944,-0.00591716
2/5/16,1.58,0.012863277,,-0.025316456,-0.02247191,-0.023809524
3/5/16,1.54,-0.007983247,,-0.012987013,0,-0.006097561
4/5/16,1.52,0.002825017,,0,0,0
5/5/16,1.52,0.026228557,,-0.006578947,-0.017241379,-0.012269939
6/5/16,1.51,-0.002851643,,-0.002207505,-0.005847953,-0.004140787
7/5/16,1.506666667,0.000383924,,-0.00221239,-0.005882353,-0.004158004
8/5/16,1.503333333,0.004036197,,-0.002217295,-0.00591716,-0.004175366
9/5/16,1.5,-0.021292168,,0.02,0.017857143,0.018867925
10/5/16,1.53,0.004482444,,0,-0.035087719,-0.018518519
11/5/16,1.53,0.004564061,,0,0.012121212,0.006289308
12/5/16,1.53,0.002075943,,-0.006535948,-0.017964072,-0.0125
13/5/2016,1.52,-2.63E-05,,0.002192982,0.006097561,0.004219409
14/5/2016,1.523333333,0.004371633,,0.002188184,0.006060606,0.00420168
15/5/2016,1.526666667,-0.007330818,,0.002183406,0.006024096,0.004184101
16/5/2016,1.53,-0.001076377,,0.019607843,-0.005988024,0.00625
17/5/2016,1.56,0.001930311,,-0.012820513,0.012048193,0
18/5/2016,1.54,-0.03312374,,-0.019480519,-0.041666667,-0.031055901
19/5/2016,1.51,0.006409965,,0,0,0
20/5/2016,1.51,0.001771968,,-0.004415011,-0.004140787,-0.004273504
21/5/2016,1.503333333,-0.008546353,,-0.004434589,-0.004158004,-0.004291845
22/5/2016,1.496666667,0.011009416,,-0.004454343,-0.004175366,-0.004310345
23/5/2016,1.49,0.003952462,,0.013422819,0,0.006493506
24/5/2016,1.51,0.007851384,,0,0.037735849,0.019354839
25/5/2016,1.51,0.008537654,,0,0,0
26/5/2016,1.51,0.044894304,,0,0,0
27/5/2016,1.51,0.120095835,,-0.006622517,-0.006060606,-0.006329114
28/5/2016,1.5,-0.009503923,,-0.006666667,-0.006097561,-0.006369427
29/5/2016,1.49,0.017344648,,-0.006711409,-0.006134969,-0.006410256
30/5/2016,1.48,-0.006102533,,-0.006756757,-0.00617284,-0.006451613
31/5/2016,1.47,0.012091835,,0,0,0
1/6/16,1.47,0.000293757,,0.006802721,-0.00621118,0
2/6/16,1.48,0.05776955,,-0.02027027,-0.00625,-0.012987013
3/6/16,1.45,0.007172754,,0.009195402,0,0.004385965
4/6/16,1.463333333,0.003243309,,0.009111618,0,0.004366812
5/6/16,1.476666667,0.018165724,,0.009029345,0,0.004347826
6/6/16,1.49,-0.01528818,,0.013422819,0.025157233,0.019480519
7/6/16,1.51,0.009132159,,0.01986755,0.006134969,0.012738854
8/6/16,1.54,-0.012291186,,-0.006493506,-0.030487805,-0.018867925
9/6/16,1.53,0.005081372,,-0.026143791,-0.025157233,-0.025641026
10/6/16,1.49,0.051159344,,-0.008948546,-0.012903226,-0.010964913
11/6/16,1.476666667,0.107341925,,-0.009029346,-0.013071895,-0.011086474
12/6/16,1.463333333,0.047612248,,-0.009111617,-0.013245033,-0.011210763
13/6/2016,1.45,-0.026226263,,0,-0.026845638,-0.013605442
14/6/2016,1.45,0.012000181,,0.013793103,0.013793103,0.013793103
15/6/2016,1.47,0.103878234,,-0.034013605,-0.034013605,-0.034013605
16/6/2016,1.42,-0.021923905,,0.007042254,-0.007042254,0
17/6/2016,1.43,0.009514875,,0,0.004728133,0.002347418
18/6/2016,1.43,0.009121157,,0,0.004705882,0.002341921
19/6/2016,1.43,-0.034141447,,0,0.004683841,0.002336448
20/6/2016,1.43,-0.096864319,,-0.013986014,0.013986014,0
21/6/2016,1.41,-0.116652651,,0,0.013793103,0.006993007
22/6/2016,1.41,0.060592872,,0.042553191,0.040816327,0.041666667
23/6/2016,1.47,0.069056828,,-0.074829932,-0.032679739,-0.053333333
24/6/2016,1.36,-0.002406495,,-0.022058824,-0.015765766,-0.018779343
25/6/2016,1.33,-0.053024018,,-0.022556391,-0.016018307,-0.019138756
26/6/2016,1.3,0.030273259,,-0.023076923,-0.01627907,-0.019512195
27/6/2016,1.27,-0.003114914,,0.039370079,0.007092199,0.02238806
28/6/2016,1.32,-0.011389046,,0.03030303,0.014084507,0.02189781
29/6/2016,1.36,0.053609027,,0.014705882,-0.013888889,0
30/6/2016,1.38,0.002855918,,0.036231884,0.007042254,0.021428571
1/7/16,1.43,0.040422271,,-0.006993007,-0.003496503,-0.005244755
2/7/16,1.42,-0.065330277,,-0.007042254,-0.003508772,-0.005272408
3/7/16,1.41,0.03956388,,-0.007092199,-0.003521127,-0.005300353
4/7/16,1.4,-0.018737131,,-0.007142857,-0.003533569,-0.005328597
5/7/16,1.39,0.00967422,,0.014388489,0.028368794,0.021428571
6/7/16,1.41,-0.055189415,,0,0,0
7/7/16,1.41,0.042271995,,-0.014184397,0.013793103,0
8/7/16,1.39,-0.023692567,,0.004796163,-0.009070295,-0.002331002
9/7/16,1.396666667,-0.001818989,,0.004773269,-0.009153319,-0.002336449
10/7/16,1.403333333,-0.003153632,,0.004750594,-0.009237875,-0.00234192
11/7/16,1.41,0.02604535,,0.035460993,0.020979021,0.028169014
12/7/16,1.46,-0.013354962,,-0.020547945,0.006849315,-0.006849315
13/7/2016,1.43,0.003225698,,0.006993007,-0.006802721,0
14/7/2016,1.44,0.009214229,,0,0.054794521,0.027586207
15/7/2016,1.44,-0.002465926,,-0.006944444,0.006493506,0
16/7/2016,1.43,0.025111332,,-0.006993007,0.006451613,0
17/7/2016,1.42,-0.008019563,,-0.007042254,0.006410256,0
18/7/2016,1.41,-0.000715775,,-0.014184397,-0.050955414,-0.033557047
19/7/2016,1.39,-0.010548153,,0.007194245,0.020134228,0.013888889
20/7/2016,1.4,-0.001052843,,-0.014285714,0.092105263,0.04109589
21/7/2016,1.38,-0.02194207,,-0.014492754,0,-0.006578947
22/7/2016,1.36,0.007826035,,-0.004901961,0,-0.002207505
23/7/2016,1.353333333,0.008535536,,-0.004926108,0,-0.00221239
24/7/2016,1.346666667,-0.010976879,,-0.004950495,0,-0.002217295
25/7/2016,1.34,-0.002793792,,-0.007462687,0.006024096,0
26/7/2016,1.33,0.003358262,,-0.015037594,0,-0.006666667
27/7/2016,1.31,0.001224185,,0.015267176,0.023952096,0.020134228
28/7/2016,1.33,0.002784248,,-0.015037594,-0.023391813,-0.019736842
29/7/2016,1.31,-0.002858717,,-0.010178117,-0.003992016,-0.006711409
30/7/2016,1.296666667,-0.04582939,,-0.010282777,-0.004008016,-0.006756757
31/7/2016,1.283333333,-0.030510096,,-0.01038961,-0.004024145,-0.006802721
1/8/16,1.27,-0.102360022,,-0.015748031,-0.012121212,-0.01369863
2/8/16,1.25,0.041335289,,0.024,0.006134969,0.013888889
3/8/16,1.28,0.020918884,,0.015625,0,0.006849315
4/8/16,1.3,-0.005255285,,0.023076923,0.018292683,0.020408163
5/8/16,1.33,0.021778887,,0.002506265,0.001996008,0.002222222
6/8/16,1.333333333,0.008282236,,0.002500001,0.001992032,0.002217295
7/8/16,1.336666667,-0.002799376,,0.002493765,0.001988071,0.002212389
8/8/16,1.34,-0.004988384,,-0.029850746,0,-0.013245033
9/8/16,1.3,0.006492921,,-0.023076923,-0.041666667,-0.033557047
10/8/16,1.27,-0.004195369,,0.039370079,0.00621118,0.020833333
11/8/16,1.32,-0.002926904,,-0.022727273,-0.018518519,-0.020408163
12/8/16,1.29,-0.00355663,,0.002583979,0.002096436,0.002314815
13/8/2016,1.293333333,-0.025883579,,0.00257732,0.002092051,0.002309469
14/8/2016,1.296666667,-0.005745202,,0.002570694,0.002087682,0.002304147
15/8/2016,1.3,0.018052871,,-0.015384615,0,-0.006896552
16/8/2016,1.28,-0.006910886,,0.0234375,0.01875,0.020833333
17/8/2016,1.31,0.001438887,,0.007633588,-0.006134969,0
18/8/2016,1.32,0.002662905,,0.015151515,0,0.006802721
19/8/2016,1.34,0.010425315,,0,-0.004115227,-0.002252252
20/8/2016,1.34,-0.000513997,,0,-0.004132231,-0.002257337
21/8/2016,1.34,0.009325493,,0,-0.004149378,-0.002262443
22/8/2016,1.34,-0.005568819,,0,0.0125,0.006802721
23/8/2016,1.34,-0.005915304,,-0.014925373,0.012345679,0
24/8/2016,1.32,-0.00394919,,0.007575758,0.006097561,0.006756757
25/8/2016,1.33,0.003037236,,-0.015037594,-0.012121212,-0.013422819
26/8/2016,1.31,-0.016251339,,-0.005089059,0,-0.002267573
27/8/2016,1.303333333,0.006547239,,-0.005115089,0,-0.002272728
28/8/2016,1.296666667,0.0003241,,-0.005141388,0,-0.002277904
29/8/2016,1.29,0.005727395,,-0.007751938,0.006134969,0
30/8/2016,1.28,-0.003536721,,-0.0078125,0.018292683,0.006849315
31/8/2016,1.27,-0.005299576,,-0.023622047,-0.005988024,-0.013605442
1/9/16,1.24,0.005696512,,0.032258065,0,0.013793103
2/9/16,1.28,0.038881746,,0.001953125,0.004518072,0.003401361
3/9/16,1.2825,0.017666302,,0.001949318,0.004497751,0.003389831
4/9/16,1.285,-0.003194841,,0.001945525,0.004477612,0.003378378
5/9/16,1.2875,0.006362349,,0.001941748,0.004457652,0.003367003
6/9/16,1.29,0.006797227,,0.007751938,0.017751479,0.013422819
7/9/16,1.3,0.019344393,,0.030769231,-0.011627907,0.006622517
8/9/16,1.34,-0.005606346,,-0.014925373,-0.011764706,-0.013157895
9/9/16,1.32,0.001027418,,0.002525252,0.001984127,0.002222222
10/9/16,1.323333333,-0.027314088,,0.002518892,0.001980198,0.002217295
11/9/16,1.326666667,0.002501117,,0.002512563,0.001976284,0.002212389
12/9/16,1.33,0.001702174,,-0.015037594,-0.01183432,-0.013245033
13/9/2016,1.31,0.002746761,,-0.007633588,0.005988024,0
14/9/2016,1.3,-0.005724072,,0.007692308,-0.005952381,0
15/9/2016,1.31,-0.00048085,,0.022900763,0.005988024,0.013422819
16/9/2016,1.34,-0.001367457,,0.002487562,-0.005952381,-0.002207505
17/9/2016,1.343333333,0.006221376,,0.00248139,-0.005988024,-0.00221239
18/9/2016,1.346666667,-0.00113296,,0.002475247,-0.006024096,-0.002217295
19/9/2016,1.35,-0.000196974,,-0.014814815,0,-0.006666667
20/9/2016,1.33,-0.019734163,,0.030075188,0,0.013422819
21/9/2016,1.37,-0.001386758,,0.02189781,0.03030303,0.026490066
22/9/2016,1.4,0.011091023,,0.014285714,0.011764706,0.012903226
23/9/2016,1.42,-0.000484357,,-0.004694836,-0.007751938,-0.006369427
24/9/2016,1.413333333,-0.002837849,,-0.004716981,-0.0078125,-0.006410256
25/9/2016,1.406666667,0.012122644,,-0.004739337,-0.007874016,-0.006451613
26/9/2016,1.4,-0.003295278,,-0.014285714,-0.011904762,-0.012987013
27/9/2016,1.38,-0.002214014,,0.043478261,0.012048193,0.026315789
28/9/2016,1.44,0.001326065,,0,-0.023809524,-0.012820513
29/9/2016,1.44,0.00672227,,0.006944444,0.067073171,0.038961039
30/9/2016,1.45,0.007044795,,0.004597701,0.007619047,0.00625
1/10/16,1.456666667,-0.004936763,,0.004576659,0.007561437,0.00621118
2/10/16,1.463333333,0.001859448,,0.004555809,0.00750469,0.00617284
3/10/16,1.47,-0.003114023,,-0.013605442,0,-0.006134969
4/10/16,1.45,0.003889118,,0.020689655,-0.016759777,0
5/10/16,1.48,0.000806482,,0.006756757,0.017045455,0.012345679
6/10/16,1.49,0.006474387,,0.006711409,-0.016759777,-0.006097561
7/10/16,1.5,0.003353323,,0.001666667,0.001420455,0.001533742
8/10/16,1.5025,-0.00397694,,0.001663894,0.00141844,0.001531394
9/10/16,1.505,0.003533855,,0.00166113,0.001416431,0.001529052
10/10/16,1.5075,0.036726752,,0.001658375,0.001414427,0.001526718
11/10/16,1.51,-0.008246143,,0,0,0
12/10/16,1.51,0.000721446,,-0.006622517,-0.005649718,-0.006097561
13/10/2016,1.5,0.005703013,,0.02,0.028409091,0.024539877
14/10/2016,1.53,-0.002870476,,0.004357299,0,0.001996008
15/10/2016,1.536666667,0.004589067,,0.004338394,0,0.001992032
16/10/2016,1.543333333,-0.003440889,,0.004319655,0,0.001988071
17/10/2016,1.55,-0.001983739,,-0.006451613,-0.016574586,-0.011904762
18/10/2016,1.54,-0.011571821,,0.012987013,0.011235955,0.012048193
19/10/2016,1.56,0.000696221,,0,0,0
20/10/2016,1.56,0.003027009,,0,-0.011111111,-0.005952381
21/10/2016,1.56,0.037789779,,-0.006410256,0.001872659,-0.001996008
22/10/2016,1.55,0.000135503,,-0.006451613,0.001869159,-0.002
23/10/2016,1.54,-0.004502955,,-0.006493506,0.001865671,-0.002004008
24/10/2016,1.53,0.005043245,,0.026143791,0.022346369,0.024096386
25/10/2016,1.57,0.03232295,,0.006369427,0.005464481,0.005882353
26/10/2016,1.58,0.013933965,,-0.006329114,0.016304348,0.005847953
27/10/2016,1.57,0.002317063,,0.01910828,-0.005347594,0.005813953
28/10/2016,1.6,0.036469558,,-0.002083333,0.001792115,0
29/10/2016,1.596666667,-0.017939472,,-0.002087683,0.001788909,0
30/10/2016,1.593333333,-0.001199669,,-0.00209205,0.001785714,0
31/10/2016,1.59,0.040763575,,0,-0.010695187,-0.005780347
1/11/16,1.59,0.013141555,,-0.025157233,0,-0.011627907
2/11/16,1.55,-0.068739499,,-0.019354839,-0.005405405,-0.011764706
3/11/16,1.52,0.021774595,,0,0,0
4/11/16,1.52,0.000133644,,0.00877193,0.003623189,0.005952381
5/11/16,1.533333333,0.01179608,,0.008695653,0.003610108,0.00591716
6/11/16,1.546666667,-0.012460801,,0.008620689,0.003597122,0.005882353
7/11/16,1.56,0.010232144,,0.006410256,0.016129032,0.011695906
8/11/16,1.57,0.018416364,,0.063694268,0.042328042,0.052023121
9/11/16,1.67,-0.010638151,,0.017964072,0.045685279,0.032967033
10/11/16,1.7,0.001340398,,-0.007352941,-0.006067961,-0.006648936
11/11/16,1.6875,-0.015839915,,-0.007407407,-0.006105006,-0.00669344
12/11/16,1.675,-0.004230786,,-0.007462687,-0.006142506,-0.006738544
13/11/2016,1.6625,0.003565085,,-0.007518797,-0.00618047,-0.006784261
14/11/2016,1.65,0.009976014,,0.012121212,-0.019900498,-0.005464481
15/11/2016,1.67,0.045848973,,-0.005988024,0.015228426,0.005494505
16/11/2016,1.66,-0.003889843,,0.030120482,0.015,0.021857923
17/11/2016,1.71,0.014064863,,0.01754386,0.014778325,0.016042781
18/11/2016,1.74,-0.000396394,,0,0.003236246,0.001754386
19/11/2016,1.74,-0.027254218,,0,0.003225806,0.001751314
20/11/2016,1.74,0.011742834,,0,0.003215434,0.001748252
21/11/2016,1.74,0.01592519,,0.005747126,-0.014423077,-0.005235602
22/11/2016,1.75,-0.009024956,,-0.005714286,0.024390244,0.010526316
23/11/2016,1.74,-0.005548094,,0,-0.014285714,-0.0078125
24/11/2016,1.74,0.001577421,,0,-0.014492754,-0.007874016
25/11/2016,1.74,-0.008094475,,-0.009578544,-0.004901961,-0.007054674
26/11/2016,1.723333333,-0.004938731,,-0.009671179,-0.004926108,-0.007104796
27/11/2016,1.706666667,0.005183195,,-0.009765625,-0.004950495,-0.007155635
28/11/2016,1.69,-9.65E-05,,0,0.009950249,0.005405405
29/11/2016,1.69,0.013607375,,0.047337278,0.039408867,0.043010753
30/11/2016,1.77,0.014500178,,0.02259887,0.009478673,0.015463918
1/12/16,1.81,0.027997642,,-0.027624309,-0.03286385,-0.030456853
2/12/16,1.76,-0.008482607,,0.005681818,0.004854369,0.005235602
3/12/16,1.77,0.003122763,,0.005649718,0.004830918,0.005208333
4/12/16,1.78,-0.019192781,,0.005617978,0.004807692,0.005181347
5/12/16,1.79,0.007314077,,0.005586592,0.004784689,0.005154639
6/12/16,1.8,0.005138552,,-0.011111111,-0.019047619,-0.015384615
7/12/16,1.78,0.003663347,,0.028089888,0.004854369,0.015625
8/12/16,1.83,0.002138881,,0,0.009661836,0.005128205
9/12/16,1.83,0.002639096,,0.005464481,0.001594896,0.003401361
10/12/16,1.84,-0.006661056,,0.005434783,0.001592357,0.00338983
11/12/16,1.85,0.013887084,,0.005405405,0.001589825,0.003378379
12/12/16,1.86,0.001800871,,0,-0.028571429,-0.015151515
13/12/2016,1.86,-0.000487472,,-0.021505376,0.009803922,-0.005128205
14/12/2016,1.82,-0.003727589,,-0.021978022,-0.019417476,-0.020618557
15/12/2016,1.78,0.008499403,,-0.016853933,-0.024752475,-0.021052632
16/12/2016,1.75,0.007523203,,-0.001904762,0.001692047,0
17/12/2016,1.746666667,-0.000710664,,-0.001908397,0.00168919,0
18/12/2016,1.743333333,0.003263532,,-0.001912046,0.00168634,0
19/12/2016,1.74,0.01054959,,0.034482759,0.01010101,0.021505376
20/12/2016,1.8,0.038535131,,-0.033333333,0.04,0.005263158
21/12/2016,1.74,0.03941519,,0.068965517,-0.019230769,0.020942408
22/12/2016,1.86,0.065452136,,-0.010752688,0.029411765,0.01025641
23/12/2016,1.84,-0.024909167,,0.005434783,0,0.002538071
24/12/2016,1.85,-0.002142424,,0.005405405,0,0.002531646
25/12/2016,1.86,0.011655272,,0.005376344,0,0.002525253
26/12/2016,1.87,0.02824021,,0.005347594,0,0.002518892
27/12/2016,1.88,0.046240035,,-0.015957447,-0.023809524,-0.020100503
28/12/2016,1.85,-0.002246406,,-0.021621622,0.009756098,-0.005128205
29/12/2016,1.81,-0.012820605,,0.016574586,-0.004830918,0.005154639
30/12/2016,1.84,0.002592843,,0.002717391,0.004854369,0.003846154
31/12/2016,1.845,0.035469111,,0.002710027,0.004830918,0.003831418
1/1/17,1.85,0.0240665,,0.002702703,0.004807692,0.003816794
2/1/17,1.855,0.021814659,,0.002695418,0.004784689,0.003802281
3/1/17,1.86,0.10483871,,0,0.00952381,0.005050505
4/1/17,1.86,-0.123896874,,-0.016129032,-0.023584906,-0.020100503
5/1/17,1.83,-0.10727969,,0.005464481,0.004830918,0.005128205
6/1/17,1.84,0.007061619,,0.001811594,-0.004807692,-0.00170068
7/1/17,1.843333333,0.001486949,,0.001808319,-0.004830918,-0.001703578
8/1/17,1.846666667,-0.007275341,,0.001805054,-0.004854369,-0.001706484
9/1/17,1.85,0.004745916,,-0.005405405,0.004878049,0
10/1/17,1.84,-0.141808526,,0.005434783,0.033980583,0.020512821
11/1/17,1.85,0.033952337,,0.010810811,-0.018779343,-0.005025126
12/1/17,1.87,0.021742613,,-0.010695187,0.019138756,0.005050505
13/1/2017,1.85,-0.005008258,,-0.001351351,-0.003521127,-0.002512563
14/1/2017,1.8475,0.00379617,,-0.00135318,-0.003533569,-0.002518892
15/1/2017,1.845,0.011555946,,-0.001355014,-0.003546099,-0.002525253
16/1/2017,1.8425,0.09144799,,-0.001356852,-0.003558719,-0.002531646
17/1/2017,1.84,-0.026869514,,0.010869565,0.019047619,0.015228426
18/1/2017,1.86,0.018659793,,0.021505376,0.018691589,0.02
19/1/2017,1.9,-0.004894135,,0.010526316,-0.009174312,0
20/1/2017,1.92,0.029910328,,-0.010416667,0.00308642,-0.003267974
21/1/2017,1.9,0.001951589,,-0.010526316,0.003076923,-0.003278688
22/1/2017,1.88,-0.002174073,,-0.010638298,0.003067485,-0.003289474
23/1/2017,1.86,-0.031811928,,0.037634409,0.004587156,0.01980198
24/1/2017,1.93,0.01009878,,0.015544041,0.00456621,0.009708738
25/1/2017,1.96,0.018296965,,-0.010204082,0.009090909,0
26/1/2017,1.94,0.002153003,,0.010309278,-0.009009009,0
27/1/2017,1.96,0.001977681,,-0.00170068,-0.001515151,-0.001602564
28/1/2017,1.956666667,-0.00224071,,-0.001703578,-0.001517451,-0.001605137
29/1/2017,1.953333333,0.001315907,,-0.001706484,-0.001519757,-0.001607717
30/1/2017,1.95,0.05411696,,-0.005128205,-0.01369863,-0.009661836
31/1/2017,1.94,0.019122049,,-0.010309278,0.009259259,0
1/2/17,1.92,0.022804247,,0.005208333,-0.004587156,0
2/2/17,1.93,0.016873091,,-0.010362694,0.00921659,0
3/2/17,1.91,0.013433909,,0,-0.00913242,-0.004878049
4/2/17,1.91,-0.013639503,,0,-0.00921659,-0.004901961
5/2/17,1.91,0.00915067,,0,-0.009302326,-0.004926108
6/2/17,1.91,0.022654782,,-0.020942408,0,-0.00990099
7/2/17,1.87,0.001630138,,-0.026737968,-0.014084507,-0.02
8/2/17,1.82,-0.065903724,,0.021978022,0.00952381,0.015306122
9/2/17,1.86,-0.003116015,,0.005376344,0.014150943,0.010050251
10/2/17,1.87,0.014455857,,0,-0.003100775,-0.001658375
11/2/17,1.87,-0.005034108,,0,-0.00311042,-0.00166113
12/2/17,1.87,-0.008076309,,0,-0.003120125,-0.001663893
13/2/2017,1.87,0.013676735,,0,0.009389671,0.005
14/2/2017,1.87,0.002827052,,0.032085561,0.018604651,0.024875622
15/2/2017,1.93,0.019991662,,-0.015544041,-0.02283105,-0.019417476
16/2/2017,1.9,0.019152166,,-0.026315789,0.014018692,-0.004950495
17/2/2017,1.85,0.006607845,,0.002702703,0.002304147,0.002487562
18/2/2017,1.855,-0.006099643,,0.002695418,0.002298851,0.00248139
19/2/2017,1.86,0.031267598,,0.002688172,0.002293578,0.002475248
20/2/2017,1.865,0.032152079,,0.002680965,0.00228833,0.002469136
21/2/2017,1.87,0.00221479,,0.026737968,-0.01369863,0.004926108
22/2/2017,1.92,0.050934956,,-0.010416667,0,-0.004901961
23/2/2017,1.9,-0.000664039,,0,-0.027777778,-0.014778325
24/2/2017,1.9,-0.026170294,,-0.007017544,0.00952381,0.001666667
25/2/2017,1.886666667,0.019630313,,-0.007067138,0.009433962,0.001663894
26/2/2017,1.873333333,0.011547998,,-0.007117438,0.009345794,0.001661129
27/2/2017,1.86,0.00060219,,0.016129032,-0.00462963,0.004975124
28/2/2017,1.89,0.035329818,0.0293,-0.026455026,0.03255814,0.004950495
1/3/17,1.84,0.024504266,0.055280288,0,-0.018018018,-0.009852217
2/3/17,1.84,0.019011468,0.001473025,0.043478261,-0.009174312,0.014925373
3/3/17,1.92,-0.015237543,0.000429001,-0.003472222,-0.006172839,-0.004901961
4/3/17,1.913333333,0.009221874,0.000428816,-0.00348432,-0.00621118,-0.004926108
5/3/17,1.906666667,0.004284734,0.000428633,-0.003496504,-0.00625,-0.004950495
6/3/17,1.9,-0.038437362,-0.028828498,0.010526316,0.009433962,0.009950249
7/3/17,1.92,-0.058808629,-0.066553224,-0.010416667,-0.009345794,-0.009852217
8/3/17,1.9,0.031706068,0.03848491,-0.005263158,-0.004716981,-0.004975124
9/3/17,1.89,-0.060529305,0.066900722,0.005291005,0.004739336,0.005
10/3/17,1.9,0.052659393,0.003960999,-0.007017544,0.006289308,0
11/3/17,1.886666667,0.039295105,0.003945372,-0.007067138,0.00625,0
12/3/17,1.873333333,0.008482139,0.003929867,-0.007117438,0.00621118,0
13/3/2017,1.86,0.006746499,0.009033424,0.010752688,-0.027777778,-0.009950249
14/3/2017,1.88,0.00766092,0.021396598,-0.021276596,0.038095238,0.010050251
15/3/2017,1.84,-0.048833189,-0.023051977,0.016304348,-0.004587156,0.004975124
16/3/2017,1.87,-0.074856547,-0.01776422,0.010695187,-0.01843318,-0.004950495
17/3/2017,1.89,-0.114823977,-0.023048349,-0.005291005,0.001564945,-0.001658375
18/3/2017,1.88,0.066512006,-0.02359211,-0.005319149,0.0015625,-0.00166113
19/3/2017,1.87,0.014700641,-0.024162145,-0.005347594,0.001560062,-0.001663893
20/3/2017,1.86,0.063238743,0.052889805,-0.032258065,0.009345794,-0.01
21/3/2017,1.8,-0.062986642,-0.075582479,-0.005555556,-0.00462963,-0.005050505
22/3/2017,1.79,-0.010530027,0.02590987,-0.022346369,0,-0.010152284
23/3/2017,1.75,-0.099330656,-0.014249214,-0.011428571,0.037209302,0.015384615
24/3/2017,1.73,0.042351731,0.009238029,0.003853565,-0.005979073,-0.001683502
25/3/2017,1.736666667,-0.010145681,0.009153468,0.003838771,-0.006015038,-0.001686341
26/3/2017,1.743333333,0.084454596,0.009070443,0.003824092,-0.006051437,-0.001689189
27/3/2017,1.75,0.001041667,0.009312251,-0.011428571,0.00913242,0
28/3/2017,1.73,-0.007455918,0.020182605,0.040462428,-0.022624434,0.005076142
29/3/2017,1.8,-0.012888581,0,0.005555556,-0.023148148,-0.01010101
30/3/2017,1.81,0.04401333,0.028261894,-0.022099448,0.028436019,0.005102041
31/3/2017,1.77,0.008241169,0.014078486,-0.007532956,0.003072197,-0.001692047
1/4/17,1.756666667,0.020142926,0.013883033,-0.007590133,0.003062787,-0.001694916
2/4/17,1.743333333,0.036495953,0.013692934,-0.007648183,0.003053435,-0.001697793
3/4/17,1.73,-0.008281827,-0.002900844,0.023121387,-0.01826484,0
4/4/17,1.77,-0.007477048,-0.001057921,0,0.009302326,0.005102041
5/4/17,1.77,0.052431226,0.019504016,-0.033898305,0.00921659,-0.010152284
6/4/17,1.71,-0.005974917,0.007011773,-0.005847953,-0.00456621,-0.005128205
7/4/17,1.7,-0.000476105,0.004068884,-0.001960784,-0.001529052,-0.001718213
8/4/17,1.696666667,0.010547357,0.004052396,-0.001964637,-0.001531394,-0.001721171
9/4/17,1.693333333,-0.001237322,0.00403604,-0.001968504,-0.001533742,-0.001724138
10/4/17,1.69,0.016164102,0.007898089,0.00591716,-0.023041475,-0.010362694
11/4/17,1.7,-0.00407212,0.011796427,-0.005882353,-0.004716981,-0.005235602
12/4/17,1.69,-0.026514552,-0.015656229,0.029585799,-0.004739336,0.010526316
13/4/2017,1.74,-0.00102651,0.000338409,-0.007183908,-0.003571429,-0.005208333
14/4/2017,1.7275,0.003998938,0.00270636,-0.00723589,-0.003584229,-0.005235602
15/4/2017,1.715,0.009134484,0.002699055,-0.00728863,-0.003597122,-0.005263158
16/4/2017,1.7025,0.009127866,0.00269179,-0.007342144,-0.003610108,-0.005291005
17/4/2017,1.69,0.014815869,0.010402685,-0.023668639,-0.009661836,-0.015957447
18/4/2017,1.65,-0.001444276,0.00224178,0.006060606,-0.004878049,0
19/4/2017,1.66,0.015769507,0.015325988,0.096385542,-0.078431373,0
20/4/2017,1.82,-0.006078063,0.012075718,-0.016483516,0.005319149,-0.005405405
21/4/2017,1.79,0.008669385,0.006046437,0.003724395,0.007054674,0.005434783
22/4/2017,1.796666667,-0.020582244,0.006010097,0.003710575,0.007005254,0.005405405
23/4/2017,1.803333333,0.03611293,0.005974191,0.003696858,0.006956522,0.005376344
24/4/2017,1.81,0.011956652,0.018291234,0.022099448,0.020725389,0.021390374
25/4/2017,1.85,0.012479254,0.028926905,-0.010810811,0,-0.005235602
